가게명,별점,주소,카테고리,위도,경도
블루오션pc방,0.0,광주 북구 우치로110번길 15,PC방,35.1775059104873,126.91331718474899
스타덤PC방 광주첨단점,0.0,광주 서구 치평로 116,PC방,35.157715638965996,126.847656474155
퍼스트PC,0.0,광주 광산구 사암로106번길 57,PC방,35.153781759260504,126.81042242557
블랑PC방 운남점,0.0,광주 서구 상일로 58,PC방,35.1607591669436,126.863457626344
청담인터넷카페PC방,0.0,광주 동구 지산로 49,PC방,35.148211565421,126.932432404735
아이센스리그PC 호남대점,0.0,광주 남구 양림동 488-8,PC방,35.136749364626304,126.91873171613399
수완PC방,0.0,광주 서구 상무대로1080번길 4 보훈매점 2층,PC방,35.1520306551123,126.880045906514
블랑PC방,0.0,광주 광산구 무진대로 229,PC방,35.162331960841605,126.805704850689
인터아이PC존,0.0,광주 남구 봉선1로 110,PC방,35.1271174130403,126.917030199736
아이리스 PC,0.0,광주 북구 저불로69번길 14 2층,PC방,35.1808298472032,126.89395006507601
만땅PC,0.0,광주 광산구 송도로320번길 16-15 명지아파트 상가동 5층,PC방,35.1402985822967,126.803794029342
마블PC,0.0,광주 남구 백운로 69,PC방,35.139364416008895,126.905807914498
더엑스피씨방,0.0,광주 서구 화정로293번길 18,PC방,35.150945781800196,126.887375505503
만땅 PC,0.0,광주 광산구 송정로 44,PC방,35.1353066594793,126.79566416228501
놀PC방 심곡점,0.0,광주 광산구 무진대로211번길 16,PC방,35.1630925999151,126.80407155078899
플렉스PC,0.0,광주 북구 동문대로 15,PC방,35.166211482086,126.919367815945
라이또pc방 광주금호점,0.0,광주 남구 봉선중앙로 51,PC방,35.1254035168964,126.911122145103
라이또PC방 광주본점,0.0,광주 광산구 장신로50번길 23,PC방,35.189742046024705,126.815828790725
앙뜨피시방,0.0,광주 서구 월드컵4강로28번길 56,PC방,35.141126524506,126.882245021129
